"name","city","country","country_code","iata","icao","latitude","longitude","altitude","apid","uid","timezone","dst","tz_id","type","source","airport_id","x","y","elevation","tz_database_timezone"
Ravenna Railway Station,Ravenna,Italy,,"","",44.41896999999999,12.207859999999982,1,12212,,1.0,E,,"","",13652,,,,""
Cochrane Station,Cochrane,Canada,,"","",49.0602826,-81.0258463,902,12213,,-5.0,A,,"","",13653,,,,""
Clute Station,Cochrane,Canada,,"","",49.188226,-81.0123449,902,12214,,-5.0,A,,"","",13654,,,,""
Wurtele Station,Cochrane,Canada,,"","",49.40773,-81.062099,902,12215,,-5.0,A,,"","",13655,,,,""
Island Falls Station,Cochrane,Canada,,"","",49.568887,-81.4249839,902,12216,,-5.0,A,,"","",13656,,,,""
Brownrigg Station,Cochrane,Canada,,"","",49.6814969,-81.5244989,902,12217,,-5.0,A,,"","",13657,,,,""
Fraserdale Station,Fraserdale,Canada,,"","",49.8475729,-81.6192355,751,12218,,-5.0,A,,"","",13658,,,,""
Otter Rapids Station,Otter Rapids,Canada,,"","",50.1859985,-81.645814,423,12219,,-5.0,A,,"","",13659,,,,""
Coral Station,Otter Rapids,Canada,,"","",50.215344,-81.678118,423,12220,,-5.0,A,,"","",13660,,,,""
Ranoke Station,Ranoke,Canada,,"","",50.420739,-81.5924679,423,12221,,-5.0,A,,"","",13661,,,,""
Onakawana Station,Onakawana,Canada,,"","",50.5963719,-81.431977,423,12222,,-5.0,A,,"","",13662,,,,""
Moose River Station,Moosonee,Canada,,"","",50.813386,-81.2942999,100,12223,,-5.0,A,,"","",13663,,,,""
Moosonee Station,Moosonee,Canada,,"","",51.2752698,-80.6495672,10,12224,,-5.0,A,,"","",13664,,,,""
Galeton Station,Moosonee,Canada,,"","",51.133284,-80.915918,40,12225,,-5.0,A,,"","",13665,,,,""
Renison Station,Moosonee,Canada,,"","",50.968028,-81.1296099,60,12226,,-5.0,A,,"","",13666,,,,""
Djugerari,Djugerari,Australia,,CBC,"",-18.986944,125.510556,1,12227,,8.0,N,,"","",13667,,,,""
Fazenda Jatobasso Airport,JARU,Brazil,,"",SIDG,-22.429166793823242,-55.53333282470703,2152,12228,,-4.0,S,,airport,OurAirports,13668,,,,""
FIC Heliport,MACHADINHO D'OESTE,Brazil,,"",SIMC,-22.711389541625977,-47.141109466552734,1985,12229,,-4.0,S,,airport,OurAirports,13669,,,,""
Monguno,Monguno,Nigeria,,"","",12.6720493,13.6235126,951,12230,,1.0,N,,"","",13670,,,,""
Noonkanbah Airport,Noonkanbah,Australia,,NKB,YNKA,-18.4946994781,124.851997375,0,12231,,8.0,N,,airport,OurAirports,13671,,,,""
AEROPORTO DE PEDRAS NEGRAS,PEDRAS NEGRAS,Brazil,,"",SPNE,-12.8494444444,-62.90027777778,300,12232,,-4.0,S,,"","",13672,,,,""
Major Gilbert Field Airport,La Pointe,United States,,"4R5","",46.7886667,-90.7587222,649,12233,,-6.0,A,,"","",13673,,,,""
Hocking Hills,Hocking Hills,United States,,"22I","",39.328125,-82.4418217,958,12234,,-5.0,A,,"","",13674,,,,""
Wellington Ferry Terminal,Wellington,New Zealand,,"","",-41.26415699999999,174.78700300000003,0,12235,,13.0,U,,"","",13675,,,,""
Picton Ferry Terminal,Picton,New Zealand,,"","",-41.28532430000001,174.00530549999996,0,12236,,13.0,U,,"","",13676,,,,""
Algeciras Heliport,Algeciras,Spain,,AEI,LEAG,36.12888,-5.441118,98,12237,,-2.0,E,,airport,OurAirports,13677,,,,""
Cortina Airport,Cortina d'Ampezzo,Italy,,CDF,LIDI,46.57611,12.11667,3937,12238,,2.0,E,,"","",13678,,,,""
East Anacapa Island,East Anacapa,United States,,"","",34.016474,-119.362136,0,12239,,-8.0,U,,"","",13679,,,,""
Bila Tserkva Airport,Bila Tserkva,Ukraine,,"",UKBC,49.794722,30.03,561,12240,,2.0,E,,"","",13680,,,,""
Chepelevka Airport,Uzyn,Ukraine,,"",UKKH,49.79059982299805,30.4414005279541,568,12241,,2.0,E,,airport,OurAirports,13681,,,,""
Rzhevka,St-Peterburg,Russia,,RVH,ULSS,59.98,30.5856,17,12242,,3.0,U,,"","",13682,,,,""
Fazenda São Nicolau Airport,COTRIGUACU,Brazil,,"",SWQT,-9.8644437789917,-58.229167938232,738,12243,,0.0,U,,airport,OurAirports,13683,,,,""
Kisoro Airport,Kisoro,Uganda,,"",HUKI,-1.2837,29.7197,6200,12244,,3.0,N,,airport,OurAirports,13684,,,,""
Savannah Airstrip,Kihihi,Uganda,,KHX,"",-0.7195,29.7,3595,12245,,3.0,N,,"","",13685,,,,""
Brooks Aerodrome,Brooks River,United States,,"","",58.5568,-155.7794,0,12246,,-9.0,A,,"","",13686,,,,""
Kasese Airport,Kasese,Uganda,,KSE,HUKS,0.18299999833106995,30.100000381469727,3146,12247,,3.0,N,,airport,OurAirports,13687,,,,""
Schwerin Bahnhof Sud,Schwerin,Germany,,"","",53.574841,11.376997,158,12248,,1.0,E,,"","",13688,,,,""
Schwerin Hauptbahnhof,Schwerin,Germany,,"","",53.635318,11.407518,172,12249,,1.0,E,,"","",13689,,,,""
NOVA MINE,NOVA MINE,Australia,,"","",-31.6,123.04,900,12250,,8.0,O,,"","",13690,,,,""
Dikwa,Dikwa,Nigeria,,"","",12.04358,13.91135,1000,12251,,1.0,N,,"","",13691,,,,""
Roissy Junction North,Roissy,France,,"","",49.057889,2.565586,384,12252,,1.0,E,,"","",13692,,,,""
Lille Central Junction,Lille,France,,"","",50.633041,3.08144,71,12253,,1.0,E,,"","",13693,,,,""
Stennis International Airport,Bay St. Louis,United States,,"",KHSA,30.367799758911133,-89.45459747314453,23,12254,,-5.0,A,,airport,OurAirports,13694,,,,""
Sunchales Aeroclub Airport,Sunchales,Argentina,,NCJ,SAFS,-30.9575,-61.5283,311,12255,,-3.0,N,,airport,OurAirports,13695,,,,""
Istanbul Airport,Istanbul,Turkey,,IST,LTFM,41.275278,28.751944,325,12256,,3.0,E,,airport,OurAirports,13696,,,,""
Bovanenkovo,Bovanenkovo,Russia,,БОВ,USDB,70.314133,68.336452,85,12257,,5.0,U,,"","",13697,,,,""
Gare de Lille Flandres,Lille,France,,"","",50.636187,3.071442,73,12258,,1.0,E,,"","",13698,,,,""
Olare Orok Airstrip,Olare Motorogi Conservancy,Kenya,,"","",-1.32603,35.249225,5669,12259,,3.0,U,,"","",13699,,,,""
Termini,Rome,Italy,,XRJ,"",41.900648,12.501755,189,12260,,1.0,E,,"","",13700,,,,""
Gwoza,Gwoza,Nigeria,,"","",11.09927,13.695293,1368,12261,,1.0,N,,"","",13701,,,,""
Cape Krusenstern,Northwest Arctic Borough,United States,,"","",67.4757,-163.6154,236,12262,,-9.0,U,,"","",13702,,,,""
Bering Land Bridge National Preserve,Seward Peninsula,United States,,"","",65.9259,-164.4378,357,12263,,-9.0,U,,"","",13703,,,,""
Noatak National Preserve,Northwest Arctic Borough,United States,,"","",68.0,-159.3,4498,12264,,-9.0,U,,"","",13704,,,,""
Gates of the Arctic National Park,Bettles,United States,,"","",67.47,-153.18,7000,12265,,-9.0,U,,"","",13705,,,,""
Kobuk Valley National Park,Northwest Arctic Borough,United States,,"","",67.33,-159.17,100,12266,,-9.0,U,,"","",13706,,,,""
Seldovia Airport,Seldovia,United States,,SOV,PASO,59.442401885986,-151.70399475098,29,12267,,-9.0,A,,airport,OurAirports,13707,,,,""
Bama,Bama,Nigeria,,"","",11.51788,13.68479,1073,12268,,1.0,N,,"","",13708,,,,""
Aarhus Ferry Terminal,Aarhus,Denmark,,"","",56.161234,10.220405,0,12269,,-1.0,E,,"","",13709,,,,""
Sjaellands Odde Ferry Terminal,Sjaellands Odde,Denmark,,"","",55.97515,11.303791,0,12270,,-1.0,E,,"","",13710,,,,""
Lutselk'e Airport,Lutselk'e,Canada,,YSG,CYLK,62.418303,-110.681998,596,12271,,, ,,airport,OurAirports,13711,,,,""
Engeløy Airport,Engeløy,Norway,,"",ENEN,67.967222,14.9925,0,12272,,, ,,airport,OurAirports,13712,,,,""
Dwangwa Airport,Dwangwa,Malawi,,DWA,FWDW,-12.5183,34.131901,1605,12273,,, ,,airport,OurAirports,13713,,,,""
"Paloich Airport, Heliport",Higleig,South Sudan,,HGI,HSFA,10.529167,32.500556,1290,12274,,, ,,airport,OurAirports,13714,,,,""
Julian Carroll Airport,Jackson,United States,,"",KJKL,37.59389877319336,-83.31729888916016,1381,12275,,, ,,airport,OurAirports,13715,,,,""
Beaufort MCAS - Merritt Field,Beaufort,United States,,"",KNBC,32.4774017334,-80.723197937,37,12276,,, ,,airport,OurAirports,13716,,,,""
Camp Pendleton MCAS (Munn Field) Airport,Oceanside,United States,,"",KNFG,33.30130005,-117.3550034,78,12277,,, ,,airport,OurAirports,13717,,,,""
Aerodromo de Castelo Branco,Castelo Branco,Portugal,,"",LPCB,39.847022,-7.44111,1300,12278,,, ,,airport,OurAirports,13718,,,,""
Ponte de Sor Airport,Ponte de Sôr,Portugal,,"",LPSO,39.211559,-8.056542,0,12279,,, ,,airport,OurAirports,13719,,,,""
Vilar de Luz Airfield,Maia,Portugal,,"",LPVL,41.27729,-8.516209,762,12280,,, ,,airport,OurAirports,13720,,,,""
Hard Bargain Airport,"",Bahamas,,"",MYLR,23.011194,-74.905889,0,12281,,, ,,airport,OurAirports,13721,,,,""
Kenebetsu JASDF Airfield,Kenebetsu,Japan,,"",RJCS,43.425154,144.741354,0,12282,,, ,,airport,OurAirports,13722,,,,""
Augusto Severo Airport,Natal,Brazil,,"",SBNT,-5.91141986847,-35.2476997375,169,12283,,, ,,airport,OurAirports,13723,,,,""
Kishangarh Airport,Ajmer,India,,KQH,VIKG,26.601473,74.814147,0,12284,,, ,,airport,OurAirports,13724,,,,""
Kannur International Airport,Kannur,India,,CNN,VOKN,11.918614,75.547211,330,12285,,, ,,airport,OurAirports,13725,,,,""
Beijing Xijiao Airport,Beijing,China,,"",ZBBB,39.9608,116.257004,0,12286,,, ,,airport,OurAirports,13726,,,,""
Selous-Stiegler's Gorge Airstrip,Selous,Tanzania,,"","",-7.788069,37.851866,194,12287,,3.0,N,,"","",13727,,,,""
Gara Centrala,Chisinau,Moldova,,"","",47.0125,28.8597,85,12288,,2.0,E,,"","",13728,,,,""
Aeroporto de jericoacoara,Jericoacoara ,Brazil,,"",SBJE,-2.906667,-40.358056,89,12289,,-3.0,S,,"","",13729,,,,""
Baku Railway Station,Baku,Azerbaijan,,"","",40.380772,49.850236,25,12290,,4.0,N,,"","",13730,,,,""
Ureki Railway Station,Ureki,Georgia,,"","",41.9979361,41.7801363,25,12291,,4.0,N,,"","",13731,,,,""
Judy,North Sea,United Kingdom,,"",JUDY,56.42,2.2,0,12292,,0.0,U,,"","",13732,,,,""
Harris Ranch,Coalinga,United States,,"3O8","",36.2481111,-120.2384722,470,12293,,-8.0,A,,"","",13733,,,,""
Rostov-on-Don Airport,Rostov-on-Don,Russia,,RVI,URRR,47.2583,39.8183,79,12294,,3.0,N,,"","",13734,,,,""
Flores Airport,MANAUS,Brazil,,"",SWFN,-3.0727779865264893,-60.02111053466797,203,12295,,-4.0,S,,airport,OurAirports,13735,,,,""
Lanzhou Railway Station,Lanzhou,China,,"","",36.03399,103.85102,4987,12296,,8.0,N,,"","",13736,,,,""
Dunhuang Railway Station,Dunhuang,China,,"","",40.16818,94.783171,3737,12297,,8.0,N,,"","",13737,,,,""
Jiayuguan Railway Station,Jiayuguan,China,,"","",39.763806,98.25344,5548,12298,,8.0,N,,"","",13738,,,,""
Harbin West Raiway Station,Harbin,China,,"","",45.70497,126.57115,563,12299,,8.0,N,,"","",13739,,,,""
Manzhouli Railway Station,Manzhouli,China,,"","",49.583569,117.44399,1968,12300,,8.0,N,,"","",13740,,,,""
Hailar Raiway Station,Hailar,China,,"","",49.228478,119.7361,2000,12301,,8.0,N,,"","",13741,,,,""
Kunming Railway Station,Kunming,China,,"","",25.018155,102.71992,6217,12302,,8.0,N,,"","",13742,,,,""
Dali Railway Station,Dali,China,,"","",25.5919,100.24871,6732,12303,,8.0,N,,"","",13743,,,,""
Lijiang Railway Station,Lijiang,China,,"","",26.81429,100.251499,7874,12304,,8.0,N,,"","",13744,,,,""
Azura Helipad,Benguerra Island,Mozambique,,"","",-21.8555556,35.425,10,12305,,2.0,U,,"","",13745,,,,""
Anantara - Indigo Bay,Bazaruto,Mozambique,,"","",-21.70583333,35.4508333,5,12306,,2.0,U,,"","",13746,,,,""
Oxford Railway Station,Oxford,United Kingdom,,"",OXFR,51.7534,-1.2703,0,12307,,0.0,E,,"","",13747,,,,""
Marylebone station,London,United Kingdom,,"",LONM,51.5223,-0.1634,0,12308,,0.0,E,,"","",13748,,,,""
Venezia Santa Lucia railway station,Venice,Italy,,"",VENS,45.440833,12.320833,8,12309,,1.0,E,,"","",13749,,,,""
Bologna Centrale railway station,Bologna,Italy,,"",BOLC,44.505833,11.341667,0,12310,,1.0,E,,"","",13750,,,,""
Huangshan North railway station,Huangshan,China,,"",HSBZ,29.8183,118.26795,0,12311,,8.0,N,,"","",13751,,,,""
Umuwa Airport,Umuwa,Australia,,"",YUMU,-26.4867000579834,132.0399932861328,0,12312,,9.5,O,,airport,OurAirports,13752,,,,""
Iganu Game Ranch,Marken - Limpopo,South Africa,,"","",-23.458333333333,28.3027778,700,12313,,2.0,N,,"","",13753,,,,""
La Araucanía Airport,Temuco,Chile,,ZCO,SCQP,-38.9259,-72.6515,333,12314,,-3.0,S,,airport,OurAirports,13754,,,,""
Conrad Maldives Seaport,Rangali Island,Maldives,,"","",3.6168,72.7228,10,12315,,5.0,N,,"","",13755,,,,""
Arathusa Safari Lodge Airport,Arathusa,South Africa,,ASS,FACC,-24.744165,31.522499,1200,12316,,2.0,U,,airport,OurAirports,13756,,,,""
Vidalia Regional Airport,Vidalia,United States,,VDI,KVDI,32.192699432373,-82.371200561523,275,12317,,-4.0,A,,airport,OurAirports,13757,,,,""
Granbury Regional Airport,Granbury,United States,,"",KGDJ,32.44440079,-97.81690216,778,12318,,-5.0,A,,airport,OurAirports,13758,,,,""
Oswego County Airport,Fulton,United States,,"",KFZY,43.350799560546875,-76.38809967041016,475,12319,,-4.0,A,,airport,OurAirports,13759,,,,""
New Islamabad International Airport,Islamabad,Pakistan,,ISB,OPIS,33.560713,72.851613,1646,12320,,5.0,U,,airport,OurAirports,13760,,,,""
Gorokwe,Gorokwe,Botswana,,"","",-19.35132,23.273228,0,12321,,2.0,N,,"","",13761,,,,""
Vumbura Airport,Vumburu,Botswana,,"",FBVM,-18.955395,22.814533,3185,12322,,2.0,N,,airport,OurAirports,13762,,,,""
Farm Whitwater East Landing Strip,Hardap,Namibia,,"",FYGK,-24.629999,15.9392,857,12323,,2.0,N,,airport,OurAirports,13763,,,,""
Petropavlovskaya Krpost Helipad,St. Petersburg,Russia,,"",ULLQ,59.95138889,30.31333333,0,12324,,3.0,E,,"","",13764,,,,""
Muwaffaq Salti Air Base,AZRAQ,Jordan,,"",OJ40,31.8255996704,36.782001495399996,1706,12325,,2.0,U,,airport,OurAirports,13765,,,,""
Icy Strait Point Cruise Ship Dock,Hoonah,United States,,"","",58.13196,-135.466348,0,12326,,-9.0,U,,"","",13766,,,,""
Eidfjord,Eidfjord,Norway,,"","",60.467491,7.07192,0,12327,,1.0,U,,"","",13767,,,,""
Amsterdam Cruise Port,Amsterdam,Netherlands,,"","",52.377818,4.915704,0,12328,,1.0,E,,"","",13768,,,,""
Skjolden,Skjolden,Norway,,"","",61.490278,7.600556,3,12329,,1.0,E,,"","",13769,,,,""
Ngala,Ngala,Nigeria,,"","",12.358431,14.182224,290,12330,,1.0,N,,"","",13770,,,,""
Kirkjubæjarklaustur Airport,Kirkjubaejarklaustur ,Iceland,,"",BIKL,63.79079818725586,-18.001399993896484,66,12331,,0.0,N,,airport,OurAirports,13771,,,,""
Fazenda Uiapuru Airport,COMODORO,Brazil,,"",SWVJ,-13.663888931274414,-56.002220153808594,1519,12332,,-4.0,S,,airport,OurAirports,13772,,,,""
Whitehorse Seaplane Base,Whitehorse,Canada,,"",CEZ5,60.69110107421875,-135.03700256347656,2138,12333,,-8.0,A,,airport,OurAirports,13773,,,,""
Canden Airstrip,Camden,Trinidad and Tobago,,"",CAMD,10.4264,-61.4457,0,12334,,-5.0,U,,"","",13774,,,,""
Atlantic Ocean,Angostura CP,Trinidad and Tobago,,"",ANGC,10.7,-60.7,0,12335,,-5.0,U,,"","",13775,,,,""
Mechanics Bay,Auckland,New Zealand,,MHB,"",-36.846,174.788,5,12336,,13.0,Z,,"","",13776,,,,""
Pertominsk Airport,Pertominsk,Russia,,"",ULAT,64.7900009155,38.4199981689,56,12337,,4.0,N,,airport,OurAirports,13777,,,,""
Banki,Banki,Nigeria,,"","",11.258677,14.151644,1074,12338,,1.0,N,,"","",13778,,,,""
Schushenkoje,Schusheskoje,Russia,,"","",53.38806,92.04861,145,12339,,6.0,N,,"","",13779,,,,""
Maina,Maina,Russia,,"","",52.967909,91.50018,147,12340,,6.0,N,,"","",13780,,,,""
Leninsk-Kuznetskij,Leninsk-Kuznetskij,Russia,,"","",54.664696,86.183258,125,12341,,6.0,N,,"","",13781,,,,""
Moscow Kurskaya railway station,Moscow,Russia,,"","",55.7575,37.660556,492,12342,,3.0,E,,"","",13782,,,,""
St. Petersburg-Ladozhsky railway station,St. Petersburg,Russia,,"","",59.9316,30.4417,13,12343,,3.0,E,,"","",13783,,,,""
St.Petersburg-Glavny railway station,St. Petersburg,Russia,,"","",59.929509,30.362196,56,12344,,3.0,E,,"","",13784,,,,""
Moscow-Oktyabrskaya railway station,Moscow,Russia,,"","",55.7297,37.6091,429,12345,,3.0,E,,"","",13785,,,,""
Klong Jilad Pier,Krabi,Thailand,,"","",8.045875,98.905852,0,12346,,7.0,U,,"","",13786,,,,""
Tonsai Pier,Phi Phi,Thailand,,"","",7.73788,98.770741,0,12347,,7.0,N,,"","",13787,,,,""
Machu Picchu railway station,Aguas Calientes,Peru,,"","",-13.155914,-72.523964,6830,12348,,-5.0,N,,"","",13788,,,,""
Ollantaytambo railway station,Ollantaytambo,Peru,,"","",-13.263248,-72.270401,9206,12349,,-5.0,N,,"","",13789,,,,""
Poroy railway station,Cusco,Peru,,"","",-13.494454,-72.042355,11440,12350,,-5.0,N,,"","",13790,,,,""
Interlaken OST railway station,Interlaken,Switzerland,,"","",46.690441,7.869077,1857,12351,,1.0,E,,"","",13791,,,,""
Mount Weld Airport,Laverton,Australia,,"",YMNW,-28.771699905395508,122.44000244140625,0,12352,,8.0,N,,airport,OurAirports,13792,,,,""
Kidston Airport,Kidston,Australia,,"",YKID,-18.8700008392334,144.17300415039062,494,12353,,10.0,U,,airport,OurAirports,13793,,,,""
Yonkers Station,Yonkers,United States,,"","",40.935614,-73.9045075,82,12354,,-5.0,A,,"","",13794,,,,""
Valle Aurelia,Rome,Italy,,"","",41.902832,12.442373,180,12355,,1.0,E,,"","",13795,,,,""
Viterbo Porta Romana,Viterbo,Italy,,"","",42.412034,12.110327,1138,12356,,1.0,E,,"","",13796,,,,""
Garrison Station,Garrison,United States,,"","",41.3806532,-73.949771,6,12357,,-5.0,A,,"","",13797,,,,""
Cold Spring Station,Cold Spring,United States,,"","",41.4152698,-73.9603456,40,12358,,-5.0,A,,"","",13798,,,,""
Beacon Station,Beacon,United States,,"","",41.5063185,-73.9869644,100,12359,,-5.0,A,,"","",13799,,,,""
New Hamburg Station,New Hamburg,United States,,"","",41.586775,-73.949614,70,12360,,-5.0,A,,"","",13800,,,,""
Kirkja Heliport,Kirkja,Faroe Islands,,"",EKKU,62.317222,-6.313333,0,12361,,0.0,E,,"","",13801,,,,""
Klaksvik Heliport,Klaksvik,Faroe Islands,,"",EKKV,62.2178497314,-6.5764546394300005,263,12362,,0.0,E,,airport,OurAirports,13802,,,,""
Mitchell Municipal Airport,Mitchell,United States,,MHE,KMHE,43.774799346900004,-98.03859710690001,1304,12363,,-6.0,A,,airport,OurAirports,13803,,,,""
Solwezi,Solwezi,Zambia,,SLI,"",-12.16667,26.36667,1000,12364,,2.0,N,,"","",13804,,,,""
Hunda Airport,Tubu Tree Camp,Botswana,,"",FBHU,-19.2765,22.475646,3195,12365,,2.0,N,,airport,OurAirports,13805,,,,""
Juneau Harbor Seaplane Base,Juneau,United States,,"5Z1","",58.2988889,-134.4077778,0,12366,,-9.0,A,,"","",13806,,,,""
Taku Lodge Seaplane Base,Taku Lodge,United States,,TKL,"",58.4896831,-133.9434211,0,12367,,-9.0,A,,"","",13807,,,,""
Mchauru Airport,Geita,Tanzania,,GIT,HTRU,-2.813667,32.172472,3955,12368,,3.0,N,,airport,OurAirports,13808,,,,""
Klaksvik Bus Station,Klaksvik,Faroe Islands,,"","",62.2267361,-6.5866578,5,12369,,0.0,E,,"","",13809,,,,""
Leirvik Bus Stop,Leirvik,Faroe Islands,,"","",62.2117643,-6.7097645,5,12370,,0.0,E,,"","",13810,,,,""
Gotudalur Bus Stop,Nordragota,Faroe Islands,,"","",62.2037986,-6.7578493,5,12371,,0.0,E,,"","",13811,,,,""
Soldarfjordur Bus Stop,Soldarfjordur,Faroe Islands,,"","",62.1682972,-6.7620535,40,12372,,0.0,E,,"","",13812,,,,""
Skalabotnur Bus Stop,Skalabotnur,Faroe Islands,,"","",62.201031,-6.8528338,40,12373,,0.0,E,,"","",13813,,,,""
Oyrarbakki Bus Stop,Oyrarbakki,Faroe Islands,,"","",62.2077112,-6.9989845,30,12374,,0.0,E,,"","",13814,,,,""
Kollafjardatunnilin Bus Stop,Kollafjordur,Faroe Islands,,"","",62.0957696,-6.9471145,40,12375,,0.0,E,,"","",13815,,,,""
Kingston Bus Terminal,Kingston,Canada,,"","",44.2598056,-76.5078587,310,12376,,-5.0,A,,"","",13816,,,,""
Malakal,Malakal,South Sudan,,"","",31.66049,9.53342,50,12377,,0.0,U,,"","",13817,,,,""
Maban,Doro,South Sudan,,"","",9.955325,33.733521,400,12378,,-2.0,U,,"","",13818,,,,""
Grand Cicero,Chicago,United States,,"","",41.9141847,-87.7480623,594,12379,,-6.0,A,,"","",13819,,,,""
Vaerlose Air Base,Vaerlose,Denmark,,"",EKVL,55.773049,12.326039,58,12380,,1.0,E,,"","",13820,,,,""
Gitega Airport,Gitega,Burundi,,GID,HBBE,-3.417209,29.911308,5741,12381,,2.0,U,,airport,OurAirports,13821,,,,""
Orlyval Ouest Station,Orly,France,,"","",48.729675,2.360146,280,12382,,1.0,E,,"","",13822,,,,""
Gare d'Antony,Antony,France,,"","",48.754378,2.300717,188,12383,,1.0,E,,"","",13823,,,,""
Gare de Bourg-la-Reine,Bourg-la-Reine,France,,"","",48.780278,2.3125,208,12384,,1.0,E,,"","",13824,,,,""
Gare de Denfert-Rochereau,Paris,France,,"","",48.833,2.333,208,12385,,1.0,E,,"","",13825,,,,""
Aeroporto Lisbon Metro Station,Lisbon,Portugal,,"","",38.768946,-9.128759,346,12386,,0.0,E,,"","",13826,,,,""
Alameda Lisboa Metro Station,Lisbon,Portugal,,"","",38.736667,-9.133889,252,12387,,0.0,E,,"","",13827,,,,""
Rossio Lisboa Metro Station,Lisbon,Portugal,,"","",38.7138,-9.139,32,12388,,0.0,E,,"","",13828,,,,""
Región de Murcia International Airport,Murcia,Spain,,RMU,LEMI,37.803,-1.125,632,12389,,1.0,E,,airport,OurAirports,13829,,,,""
Fazenda Kajussol Airport,Alta Floresta D'Oeste,Brazil,,"",SJYD,-11.9647216796875,-61.686668395996094,636,12390,,-4.0,S,,airport,OurAirports,13830,,,,""
Gare Saint-Lazare,Paris,France,,"","",48.876944,2.324444,122,12391,,1.0,E,,"","",13831,,,,""
Giverny Station,Vernon,France,,"","",49.091111,1.478333,84,12392,,1.0,E,,"","",13832,,,,""
Gare de Rouen-Rive-Droite,Rouen,France,,"","",49.448889,1.093889,120,12393,,1.0,E,,"","",13833,,,,""
Gare de Mantes-la-Jolie,Mantes-la-Jolie,France,,"","",48.99,1.702778,108,12394,,1.0,E,,"","",13834,,,,""
Gare de Gaillon-Aubevoye,Aubevoye,France,,"","",49.174658,1.35253,51,12395,,1.0,E,,"","",13835,,,,""
Gare SNCF Val-de-Reuil,Val-de-Reuil,France,,"","",49.275246,1.223969,37,12396,,1.0,E,,"","",13836,,,,""
Gare de Oissel,Oissel,France,,"","",49.343848,1.101764,43,12397,,1.0,E,,"","",13837,,,,""
Gare de Rosny-sur-Seine,Rosny-sur-Seine,France,,"","",48.997316,1.630073,110,12398,,1.0,E,,"","",13838,,,,""
Gare de Bonnieres,Bonnieres-sur-Seine,France,,"","",49.038772,1.581581,65,12399,,1.0,E,,"","",13839,,,,""
Austin Greyhound Station,Austin,United States,,"","",30.3219964,-97.7125891,489,12400,,-6.0,A,,"","",13840,,,,""
Dallas Greyhound Station,Dallas,United States,,"","",32.7784804,-96.8064723,430,12401,,-6.0,A,,"","",13841,,,,""
Gare de Amiens,Amiens,France,,"","",49.890556,2.308333,104,12402,,1.0,E,,"","",13842,,,,""
Gare de Arras,Arras,France,,"","",50.2869,2.781391,237,12403,,1.0,E,,"","",13843,,,,""
Gare de Douai,Douai,France,,"","",50.371667,3.090556,84,12404,,1.0,E,,"","",13844,,,,""
Gare de Monterolier-Buchy,Monterolier-Buchy,France,,"","",49.60307,1.334825,635,12405,,1.0,E,,"","",13845,,,,""
Gare de Serqueux,Serqueux,France,,"","",49.631575,1.5394,558,12406,,1.0,E,,"","",13846,,,,""
Gare de Abancourt,Abancourt,France,,"","",49.685255,1.774258,712,12407,,1.0,E,,"","",13847,,,,""
Gare de Poix-de-Picardie,Poix-de-Picardie,France,,"","",49.777899,1.989845,458,12408,,1.0,E,,"","",13848,,,,""
Gare de Corbie,Corbie,France,,"","",49.911648,2.499713,110,12409,,1.0,E,,"","",13849,,,,""
Gare de Albert,Albert,France,,"","",50.005571,2.64435,220,12410,,1.0,E,,"","",13850,,,,""
Gare de Achiet,Achiet,France,,"","",50.131949,2.780524,389,12411,,1.0,E,,"","",13851,,,,""
Gare de Hergenrath,Hergenrath,Belgium,,"","",50.709058,6.04322,811,12412,,1.0,E,,"","",13852,,,,""
Aachen Schanz Station,Aachen,Germany,,"","",50.77,6.0737,639,12413,,1.0,E,,"","",13853,,,,""
Aachen West Station,Aachen,Germany,,"","",50.7803,6.0707,637,12414,,1.0,E,,"","",13854,,,,""
